episode,timestep,reward
14934,1688000,93.6924
14953,1690000,85.982
14971,1692000,98.9549
14990,1694000,87.9312
15007,1696000,101.1066
15025,1698000,91.2244
15045,1700000,77.836
15064,1702000,86.074
15080,1704000,108.621
15098,1706000,97.0634
15116,1708000,85.9827
15136,1710000,83.1311
15154,1712000,88.9728
15172,1714000,88.3888
15189,1716000,101.4517
15207,1718000,95.6784
15225,1720000,90.6586
15244,1722000,80.4396
15265,1724000,77.0699
15287,1726000,72.8019
15316,1728000,49.6513
15334,1730000,90.3968
15355,1732000,83.9655
15372,1734000,104.5194
15390,1736000,93.4177
15410,1738000,82.5839
15430,1740000,76.1554
15452,1742000,65.7155
15472,1744000,76.3882
15492,1746000,82.4596
15509,1748000,100.4162
15528,1750000,91.2339
15547,1752000,89.9206
15566,1754000,98.3881
15585,1756000,87.9634
15605,1758000,93.2877
15623,1760000,94.0826
15644,1762000,76.0567
15666,1764000,72.6836
15686,1766000,85.5571
15710,1768000,59.409
15731,1770000,80.0955
15751,1772000,84.0902
15770,1774000,92.4054
15790,1776000,86.8189
15810,1778000,90.6021
15829,1780000,89.8077
15848,1782000,81.5358
15869,1784000,76.6278
15887,1786000,99.7344
15906,1788000,96.7934
15926,1790000,85.4327
15946,1792000,86.9928
15965,1794000,92.6939
15985,1796000,79.9993
16005,1798000,86.3456
16024,1800000,91.449
16043,1802000,95.4765
16063,1804000,82.0938
16083,1806000,90.6994
16102,1808000,89.765
16121,1810000,94.4273
16139,1812000,92.7934
16158,1814000,95.6606
16178,1816000,90.6455
16199,1818000,79.7327
16219,1820000,91.788
16237,1822000,99.6241
16257,1824000,87.2901
16277,1826000,91.4205
16296,1828000,84.9696
16315,1830000,91.897
16334,1832000,92.635
16353,1834000,92.8495
16373,1836000,94.5819
16392,1838000,89.7026
16412,1840000,80.5508
16432,1842000,91.3799
16451,1844000,92.8778
16470,1846000,97.6329
16490,1848000,89.9861
16509,1850000,87.8523
16530,1852000,87.5869
16549,1854000,83.3599
16570,1856000,75.7431
16591,1858000,85.9845
16611,1860000,87.1583
16630,1862000,93.2827
16650,1864000,78.4917
16670,1866000,84.6622
16689,1868000,91.6661
16709,1870000,87.1023
16730,1872000,76.5471
16750,1874000,82.1561
16769,1876000,91.8036
16790,1878000,79.7688
16810,1880000,84.2615
16831,1882000,84.7269
16850,1884000,84.4049
16871,1886000,86.1689
16890,1888000,87.628
16909,1890000,98.4161
16930,1892000,81.441
16949,1894000,89.0362
16969,1896000,86.3671
16989,1898000,86.4547
17008,1900000,93.5898
17028,1902000,84.8103
17047,1904000,90.1738
17068,1906000,82.4515
17088,1908000,77.0114
17108,1910000,83.7912
17129,1912000,80.4972
17149,1914000,78.8445
17170,1916000,83.6188
17188,1918000,94.8324
17207,1920000,98.1571
17227,1922000,81.8094
17248,1924000,81.3348
17268,1926000,86.4914
17288,1928000,84.0808
17307,1930000,91.111
17327,1932000,90.318
17346,1934000,93.7972
17367,1936000,81.1938
17386,1938000,94.5302
17405,1940000,98.1277
17424,1942000,91.3064
17445,1944000,79.9918
17465,1946000,88.5761
17485,1948000,80.5264
17505,1950000,89.4715
17525,1952000,83.9151
17545,1954000,83.8326
17566,1956000,80.1918
17585,1958000,94.2137
17605,1960000,86.1514
17626,1962000,73.4192
17645,1964000,90.9165
17666,1966000,82.0852
17687,1968000,82.4697
17708,1970000,78.8563
17727,1972000,93.5699
17748,1974000,86.975
17767,1976000,85.1788
17786,1978000,95.9038
17806,1980000,93.9063
17825,1982000,80.1053
17846,1984000,82.0507
17867,1986000,83.5721
17887,1988000,87.2708
17906,1990000,89.1655
17926,1992000,86.6797
17946,1994000,92.5309
17966,1996000,81.384
17985,1998000,86.2003
18005,2000000,95.1684
18026,2002000,82.4988
18047,2004000,83.5528
18067,2006000,89.3227
18088,2008000,81.5827
18109,2010000,90.3424
18129,2012000,92.3724
18150,2014000,80.3779
18170,2016000,94.4613
18190,2018000,92.6387
18210,2020000,92.6256
18232,2022000,85.8639
18252,2024000,89.9776
18274,2026000,76.8091
18296,2028000,79.5413
18318,2030000,81.7314
18340,2032000,75.7558
18362,2034000,74.6305
18383,2036000,79.7139
18406,2038000,73.6716
18429,2040000,71.0705
18451,2042000,80.1145
18473,2044000,77.1901
18497,2046000,66.0494
18520,2048000,72.8996
18543,2050000,76.3749
18564,2052000,88.1956
18586,2054000,74.0587
18609,2056000,72.307
18630,2058000,78.3483
18652,2060000,80.7962
18674,2062000,77.8071
18695,2064000,87.3891
18715,2066000,90.4442
18736,2068000,81.3913
18758,2070000,87.5666
18780,2072000,76.5342
18801,2074000,83.9609
18822,2076000,85.2517
18844,2078000,79.0045
18866,2080000,87.7392
18888,2082000,72.8013
18910,2084000,85.967
18931,2086000,87.8735
18952,2088000,84.9434
18974,2090000,79.861
18995,2092000,80.5938
19017,2094000,73.4728
19038,2096000,86.738
19059,2098000,89.3301
19079,2100000,91.6241
19101,2102000,82.2287
19123,2104000,79.8761
19145,2106000,83.6311
19167,2108000,73.3613
19189,2110000,78.0947
19212,2112000,76.9177
19234,2114000,82.2894
19254,2116000,99.545
19275,2118000,90.1307
19297,2120000,72.2103
19318,2122000,80.972
19339,2124000,92.0882
19360,2126000,76.5091
19382,2128000,86.3189
19402,2130000,95.2363
19424,2132000,79.6975
19445,2134000,82.6617
19466,2136000,77.8676
19488,2138000,78.595
19510,2140000,71.7912
19531,2142000,89.3929
19552,2144000,88.7145
19573,2146000,84.9413
19595,2148000,79.2524
19617,2150000,70.0672
19639,2152000,87.2116
19660,2154000,83.4278
19681,2156000,93.4296
19701,2158000,92.0454
19721,2160000,94.6194
19742,2162000,78.7275
19762,2164000,92.3259
19784,2166000,83.017
19806,2168000,82.8127
19827,2170000,87.2344
19849,2172000,82.4645
19871,2174000,73.2556
19896,2176000,69.2279
19918,2178000,83.2235
19942,2180000,65.4151
19965,2182000,73.0013
19987,2184000,76.3211
20008,2186000,86.3681
20028,2188000,92.463
20049,2190000,83.3284
20070,2192000,84.4357
20091,2194000,89.9055
20112,2196000,86.2128
20134,2198000,80.4263
20155,2200000,85.9047
20175,2202000,90.8854
20196,2204000,88.5835
20216,2206000,88.7258
20236,2208000,89.0477
20258,2210000,84.3618
20279,2212000,88.4018
20300,2214000,81.057
20322,2216000,78.0354
20344,2218000,77.8049
20366,2220000,79.92
20387,2222000,82.0482
20409,2224000,81.1114
20429,2226000,99.0519
20451,2228000,76.5865
20472,2230000,79.4799
20494,2232000,84.4591
20515,2234000,83.4688
20537,2236000,84.3466
20559,2238000,81.3249
20581,2240000,78.5988
20602,2242000,81.034
20625,2244000,73.2989
20646,2246000,86.0281
20667,2248000,88.6313
20688,2250000,89.2087
20710,2252000,84.2159
20733,2254000,82.1557
20756,2256000,76.883
20779,2258000,77.6063
20802,2260000,81.7651
20825,2262000,83.2059
20849,2264000,72.1093
20871,2266000,92.4986
20894,2268000,77.1441
20917,2270000,76.1691
20940,2272000,78.6071
20964,2274000,72.611
